Date,Death,Latitude,Longitude,Recovered,States,Total Cases,Active
2020-05-30,0,28.218000000000004,94.7278,1,Arunachal Pradesh,3,2
2020-05-30,4,26.2006,92.9376,104,Assam,856,748
2020-05-30,15,25.0961,85.3131,1211,Bihar,3296,2070
2020-05-30,4,30.7333,76.7794,189,Chandigarh,288,95
2020-05-30,0,21.2787,81.8661,83,Chhattisgarh,399,316
2020-05-30,0,,,0,Dadar Nagar Haveli,2,2
2020-05-30,316,28.7041,77.1025,7495,Delhi,16281,8470
2020-05-30,0,15.2993,74.124,38,Goa,69,31
2020-05-30,960,22.2587,71.1924,8003,Gujarat,15562,6599
2020-05-30,19,29.0588,76.0856,881,Haryana,1504,604
2020-05-30,5,31.1048,77.1734,70,Himachal Pradesh,276,201
2020-05-30,27,33.7782,76.5762,859,Jammu and Kashmir,2036,1150
2020-05-30,4,23.6102,85.2799,212,Jharkhand,469,253
2020-05-30,47,15.3173,75.7139,834,Karnataka,2533,1652
2020-05-30,7,10.8505,76.2711,555,Kerala,1088,526
2020-05-30,0,34.2996,78.2932,43,Ladakh,73,30
2020-05-30,321,22.9734,78.6569,4050,Madhya Pradesh,7453,3082
2020-05-30,1982,19.7515,75.7139,18616,Maharashtra,59546,38948
2020-05-30,0,24.6637,93.9063,5,Manipur,55,50
2020-05-30,1,25.467,91.3662,12,Meghalaya,21,8
2020-05-30,0,23.1645,92.9376,1,Mizoram,1,0
2020-05-30,0,26.1584,94.5624,0,Nagaland,18,18
2020-05-30,7,20.9517,85.0985,887,Odisha,1660,766
2020-05-30,0,11.9416,79.8083,14,Puducherry,51,37
2020-05-30,40,31.1471,75.3412,1946,Punjab,2158,172
2020-05-30,180,27.0238,74.2179,4817,Rajasthan,8067,3070
2020-05-30,0,,,0,Sikkim,1,1
2020-05-30,145,11.1271,78.6569,10548,Tamil Nadu,19372,8679
2020-05-30,67,18.1124,79.0193,1345,Telengana,2256,844
2020-05-30,0,23.9408,91.9882,167,Tripura,242,75
2020-05-30,197,26.8467,80.9462,4215,Uttar Pradesh,7170,2758
2020-05-30,4,30.0668,79.0193,79,Uttarakhand,500,417
2020-05-30,295,22.9868,87.855,1668,West Bengal,4536,2573
2020-05-31,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-05-31,60,15.9129,79.74,2289,Andhra Pradesh,3569,1220
2020-05-31,0,28.218000000000004,94.7278,1,Arunachal Pradesh,4,3
2020-05-31,4,26.2006,92.9376,163,Assam,1185,1018
2020-05-31,20,25.0961,85.3131,1618,Bihar,3636,1998
2020-05-31,4,30.7333,76.7794,189,Chandigarh,289,96
2020-05-31,1,21.2787,81.8661,102,Chhattisgarh,447,344
2020-05-31,0,,,0,Dadar Nagar Haveli,2,2
2020-05-31,416,28.7041,77.1025,8075,Delhi,18549,10058
2020-05-31,0,15.2993,74.124,41,Goa,70,29
2020-05-31,1007,22.2587,71.1924,9230,Gujarat,16343,6106
2020-05-31,20,29.0588,76.0856,971,Haryana,1923,932
2020-05-31,5,31.1048,77.1734,111,Himachal Pradesh,313,197
2020-05-31,28,33.7782,76.5762,908,Jammu and Kashmir,2341,1405
2020-05-31,5,23.6102,85.2799,256,Jharkhand,563,302
2020-05-31,48,15.3173,75.7139,997,Karnataka,2922,1877
2020-05-31,9,10.8505,76.2711,575,Kerala,1208,624
2020-05-31,0,34.2996,78.2932,43,Ladakh,74,31
2020-05-31,343,22.9734,78.6569,4444,Madhya Pradesh,7891,3104
2020-05-31,2197,19.7515,75.7139,28081,Maharashtra,65168,34890
2020-05-31,0,24.6637,93.9063,8,Manipur,62,54
2020-05-31,1,25.467,91.3662,12,Meghalaya,27,14
2020-05-31,0,23.1645,92.9376,1,Mizoram,1,0
2020-05-31,0,26.1584,94.5624,0,Nagaland,36,36
2020-05-31,7,20.9517,85.0985,1050,Odisha,1819,762
2020-05-31,0,11.9416,79.8083,14,Puducherry,51,37
2020-05-31,44,31.1471,75.3412,1967,Punjab,2233,222
2020-05-31,193,27.0238,74.2179,5739,Rajasthan,8617,2685
2020-05-31,0,,,0,Sikkim,1,1
2020-05-31,160,11.1271,78.6569,12000,Tamil Nadu,21184,9024
2020-05-31,77,18.1124,79.0193,1412,Telengana,2499,1010
2020-05-31,0,23.9408,91.9882,172,Tripura,268,96
2020-05-31,201,26.8467,80.9462,4410,Uttar Pradesh,7445,2834
2020-05-31,5,30.0668,79.0193,102,Uttarakhand,749,642
2020-05-31,309,22.9868,87.855,1970,West Bengal,5130,2851
2020-06-01,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-06-01,62,15.9129,79.74,2349,Andhra Pradesh,3679,1268
2020-06-01,0,28.218000000000004,94.7278,1,Arunachal Pradesh,4,3
2020-06-01,4,26.2006,92.9376,185,Assam,1272,1083
2020-06-01,21,25.0961,85.3131,1710,Bihar,3815,2084
2020-06-01,4,30.7333,76.7794,199,Chandigarh,293,90
2020-06-01,1,21.2787,81.8661,115,Chhattisgarh,498,382
2020-06-01,0,,,0,Dadar Nagar Haveli,2,2
2020-06-01,473,28.7041,77.1025,8478,Delhi,19844,10893
2020-06-01,0,15.2993,74.124,42,Goa,70,28
2020-06-01,1038,22.2587,71.1924,9919,Gujarat,16779,5822
2020-06-01,20,29.0588,76.0856,1048,Haryana,2091,1023
2020-06-01,5,31.1048,77.1734,120,Himachal Pradesh,331,206
2020-06-01,28,33.7782,76.5762,927,Jammu and Kashmir,2446,1491
2020-06-01,5,23.6102,85.2799,256,Jharkhand,610,349
2020-06-01,51,15.3173,75.7139,1218,Karnataka,3221,1952
2020-06-01,9,10.8505,76.2711,590,Kerala,1269,670
2020-06-01,0,34.2996,78.2932,43,Ladakh,74,31
2020-06-01,350,22.9734,78.6569,4842,Madhya Pradesh,8089,2897
2020-06-01,2286,19.7515,75.7139,29329,Maharashtra,67655,36040
2020-06-01,0,24.6637,93.9063,11,Manipur,71,60
2020-06-01,1,25.467,91.3662,12,Meghalaya,27,14
2020-06-01,0,23.1645,92.9376,1,Mizoram,1,0
2020-06-01,0,26.1584,94.5624,0,Nagaland,43,43
2020-06-01,7,20.9517,85.0985,1126,Odisha,1948,815
2020-06-01,0,11.9416,79.8083,25,Puducherry,70,45
2020-06-01,45,31.1471,75.3412,1987,Punjab,2263,231
2020-06-01,194,27.0238,74.2179,5927,Rajasthan,8831,2710
2020-06-01,0,,,0,Sikkim,1,1
2020-06-01,173,11.1271,78.6569,12757,Tamil Nadu,22333,9403
2020-06-01,82,18.1124,79.0193,1428,Telengana,2698,1188
2020-06-01,0,23.9408,91.9882,173,Tripura,313,140
2020-06-01,213,26.8467,80.9462,4709,Uttar Pradesh,7823,2901
2020-06-01,5,30.0668,79.0193,102,Uttarakhand,907,800
2020-06-01,317,22.9868,87.855,2157,West Bengal,5501,3027
2020-06-02,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-06-02,64,15.9129,79.74,2378,Andhra Pradesh,3783,1341
2020-06-02,0,28.218000000000004,94.7278,1,Arunachal Pradesh,22,21
2020-06-02,4,26.2006,92.9376,277,Assam,1390,1109
2020-06-02,24,25.0961,85.3131,1900,Bihar,3926,2002
2020-06-02,4,30.7333,76.7794,199,Chandigarh,294,91
2020-06-02,1,21.2787,81.8661,122,Chhattisgarh,547,424
2020-06-02,0,,,1,Dadar Nagar Haveli,3,2
2020-06-02,523,28.7041,77.1025,8746,Delhi,20834,11565
2020-06-02,0,15.2993,74.124,42,Goa,71,29
2020-06-02,1063,22.2587,71.1924,10780,Gujarat,17200,5357
2020-06-02,21,29.0588,76.0856,1055,Haryana,2356,1280
2020-06-02,5,31.1048,77.1734,122,Himachal Pradesh,340,213
2020-06-02,31,33.7782,76.5762,946,Jammu and Kashmir,2601,1624
2020-06-02,5,23.6102,85.2799,296,Jharkhand,659,358
2020-06-02,52,15.3173,75.7139,1328,Karnataka,3408,2028
2020-06-02,10,10.8505,76.2711,608,Kerala,1326,708
2020-06-02,0,34.2996,78.2932,43,Ladakh,77,34
2020-06-02,358,22.9734,78.6569,5003,Madhya Pradesh,8283,2922
2020-06-02,2362,19.7515,75.7139,30108,Maharashtra,70013,37543
2020-06-02,0,24.6637,93.9063,11,Manipur,83,72
2020-06-02,1,25.467,91.3662,12,Meghalaya,27,14
2020-06-02,0,23.1645,92.9376,1,Mizoram,1,0
2020-06-02,0,26.1584,94.5624,0,Nagaland,43,43
2020-06-02,7,20.9517,85.0985,1245,Odisha,2104,852
2020-06-02,0,11.9416,79.8083,25,Puducherry,74,49
2020-06-02,45,31.1471,75.3412,2000,Punjab,2301,256
2020-06-02,198,27.0238,74.2179,6040,Rajasthan,8980,2742
2020-06-02,0,,,0,Sikkim,1,1
2020-06-02,184,11.1271,78.6569,13170,Tamil Nadu,23495,10141
2020-06-02,88,18.1124,79.0193,1491,Telengana,2792,1213
2020-06-02,0,23.9408,91.9882,173,Tripura,420,247
2020-06-02,217,26.8467,80.9462,4843,Uttar Pradesh,8075,3015
2020-06-02,6,30.0668,79.0193,222,Uttarakhand,958,730
2020-06-02,325,22.9868,87.855,2306,West Bengal,5772,3141
2020-06-03,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-06-03,64,15.9129,79.74,2421,Andhra Pradesh,3898,1413
2020-06-03,0,28.218000000000004,94.7278,1,Arunachal Pradesh,22,21
2020-06-03,4,26.2006,92.9376,324,Assam,1513,1185
2020-06-03,24,25.0961,85.3131,1946,Bihar,4155,2185
2020-06-03,5,30.7333,76.7794,214,Chandigarh,301,82
2020-06-03,1,21.2787,81.8661,130,Chhattisgarh,564,433
2020-06-03,0,,,1,Dadar Nagar Haveli,4,3
2020-06-03,556,28.7041,77.1025,9243,Delhi,22132,12333
2020-06-03,0,15.2993,74.124,57,Goa,79,22
2020-06-03,1092,22.2587,71.1924,11894,Gujarat,17617,4631
2020-06-03,23,29.0588,76.0856,1069,Haryana,2652,1560
2020-06-03,5,31.1048,77.1734,140,Himachal Pradesh,345,200
2020-06-03,33,33.7782,76.5762,953,Jammu and Kashmir,2718,1732
2020-06-03,5,23.6102,85.2799,320,Jharkhand,712,387
2020-06-03,52,15.3173,75.7139,1403,Karnataka,3796,2341
2020-06-03,11,10.8505,76.2711,627,Kerala,1412,774
2020-06-03,1,34.2996,78.2932,47,Ladakh,81,33
2020-06-03,364,22.9734,78.6569,5221,Madhya Pradesh,8420,2835
2020-06-03,2465,19.7515,75.7139,31333,Maharashtra,72300,38502
2020-06-03,0,24.6637,93.9063,14,Manipur,89,75
2020-06-03,1,25.467,91.3662,12,Meghalaya,27,14
2020-06-03,0,23.1645,92.9376,1,Mizoram,13,12
2020-06-03,0,26.1584,94.5624,0,Nagaland,49,49
2020-06-03,7,20.9517,85.0985,1325,Odisha,2245,913
2020-06-03,0,11.9416,79.8083,25,Puducherry,82,57
2020-06-03,46,31.1471,75.3412,2017,Punjab,2342,279
2020-06-03,203,27.0238,74.2179,6435,Rajasthan,9373,2735
2020-06-03,0,,,0,Sikkim,1,1
2020-06-03,197,11.1271,78.6569,13706,Tamil Nadu,24586,10683
2020-06-03,92,18.1124,79.0193,1526,Telengana,2891,1273
2020-06-03,0,23.9408,91.9882,173,Tripura,468,295
2020-06-03,222,26.8467,80.9462,5030,Uttar Pradesh,8361,3109
2020-06-03,7,30.0668,79.0193,252,Uttarakhand,1043,784
2020-06-03,335,22.9868,87.855,2410,West Bengal,6168,3423
2020-06-04,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-06-04,64,15.9129,79.74,2421,Andhra Pradesh,3898,1413
2020-06-04,0,28.218000000000004,94.7278,1,Arunachal Pradesh,22,21
2020-06-04,4,26.2006,92.9376,324,Assam,1513,1185
2020-06-04,24,25.0961,85.3131,1946,Bihar,4155,2185
2020-06-04,5,30.7333,76.7794,214,Chandigarh,301,82
2020-06-04,1,21.2787,81.8661,130,Chhattisgarh,564,433
2020-06-04,0,,,1,Dadar Nagar Haveli,4,3
2020-06-04,556,28.7041,77.1025,9243,Delhi,22132,12333
2020-06-04,0,15.2993,74.124,57,Goa,79,22
2020-06-04,1092,22.2587,71.1924,11894,Gujarat,17617,4631
2020-06-04,23,29.0588,76.0856,1069,Haryana,2652,1560
2020-06-04,5,31.1048,77.1734,140,Himachal Pradesh,345,200
2020-06-04,33,33.7782,76.5762,953,Jammu and Kashmir,2718,1732
2020-06-04,5,23.6102,85.2799,320,Jharkhand,712,387
2020-06-04,52,15.3173,75.7139,1403,Karnataka,3796,2341
2020-06-04,11,10.8505,76.2711,627,Kerala,1412,774
2020-06-04,1,34.2996,78.2932,47,Ladakh,81,33
2020-06-04,364,22.9734,78.6569,5221,Madhya Pradesh,8420,2835
2020-06-04,2465,19.7515,75.7139,31333,Maharashtra,72300,38502
2020-06-04,0,24.6637,93.9063,14,Manipur,89,75
2020-06-04,1,25.467,91.3662,12,Meghalaya,27,14
2020-06-04,0,23.1645,92.9376,1,Mizoram,13,12
2020-06-04,0,26.1584,94.5624,0,Nagaland,49,49
2020-06-04,7,20.9517,85.0985,1325,Odisha,2245,913
2020-06-04,0,11.9416,79.8083,25,Puducherry,82,57
2020-06-04,46,31.1471,75.3412,2017,Punjab,2342,279
2020-06-04,203,27.0238,74.2179,6435,Rajasthan,9373,2735
2020-06-04,0,,,0,Sikkim,1,1
2020-06-04,197,11.1271,78.6569,13706,Tamil Nadu,24586,10683
2020-06-04,92,18.1124,79.0193,1526,Telengana,2891,1273
2020-06-04,0,23.9408,91.9882,173,Tripura,468,295
2020-06-04,222,26.8467,80.9462,5030,Uttar Pradesh,8361,3109
2020-06-04,7,30.0668,79.0193,252,Uttarakhand,1043,784
2020-06-04,335,22.9868,87.855,2410,West Bengal,6168,3423
2020-06-05,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-06-05,71,15.9129,79.74,2539,Andhra Pradesh,4223,1613
2020-06-05,0,28.218000000000004,94.7278,1,Arunachal Pradesh,42,41
2020-06-05,4,26.2006,92.9376,442,Assam,1988,1542
2020-06-05,29,25.0961,85.3131,2210,Bihar,4493,2254
2020-06-05,5,30.7333,76.7794,214,Chandigarh,301,82
2020-06-05,2,21.2787,81.8661,213,Chhattisgarh,756,541
2020-06-05,0,,,1,Dadar Nagar Haveli,12,11
2020-06-05,650,28.7041,77.1025,9898,Delhi,25004,14456
2020-06-05,0,15.2993,74.124,57,Goa,166,109
2020-06-05,1155,22.2587,71.1924,12667,Gujarat,18584,4762
2020-06-05,24,29.0588,76.0856,2134,Haryana,3281,1123
2020-06-05,5,31.1048,77.1734,179,Himachal Pradesh,383,199
2020-06-05,35,33.7782,76.5762,1048,Jammu and Kashmir,3142,2059
2020-06-05,6,23.6102,85.2799,354,Jharkhand,793,433
2020-06-05,57,15.3173,75.7139,1610,Karnataka,4320,2653
2020-06-05,14,10.8505,76.2711,690,Kerala,1588,884
2020-06-05,1,34.2996,78.2932,48,Ladakh,90,41
2020-06-05,377,22.9734,78.6569,5637,Madhya Pradesh,8762,2748
2020-06-05,2710,19.7515,75.7139,33681,Maharashtra,77793,41402
2020-06-05,0,24.6637,93.9063,38,Manipur,124,86
2020-06-05,1,25.467,91.3662,13,Meghalaya,33,19
2020-06-05,0,23.1645,92.9376,1,Mizoram,17,16
2020-06-05,0,26.1584,94.5624,0,Nagaland,80,80
2020-06-05,7,20.9517,85.0985,1416,Odisha,2478,1055
2020-06-05,0,11.9416,79.8083,25,Puducherry,82,57
2020-06-05,47,31.1471,75.3412,2043,Punjab,2415,325
2020-06-05,213,27.0238,74.2179,7104,Rajasthan,9862,2545
2020-06-05,0,,,0,Sikkim,2,2
2020-06-05,220,11.1271,78.6569,14902,Tamil Nadu,27256,12134
2020-06-05,105,18.1124,79.0193,1587,Telengana,3147,1455
2020-06-05,0,23.9408,91.9882,173,Tripura,644,471
2020-06-05,245,26.8467,80.9462,5439,Uttar Pradesh,9237,3553
2020-06-05,10,30.0668,79.0193,297,Uttarakhand,1153,846
2020-06-05,355,22.9868,87.855,2768,West Bengal,6876,3753
2020-06-06,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-06-06,73,15.9129,79.74,2576,Andhra Pradesh,4303,1654
2020-06-06,0,28.218000000000004,94.7278,1,Arunachal Pradesh,45,44
2020-06-06,4,26.2006,92.9376,498,Assam,2153,1651
2020-06-06,29,25.0961,85.3131,2225,Bihar,4596,2342
2020-06-06,5,30.7333,76.7794,222,Chandigarh,304,77
2020-06-06,2,21.2787,81.8661,244,Chhattisgarh,879,633
2020-06-06,0,,,1,Dadar Nagar Haveli,14,13
2020-06-06,708,28.7041,77.1025,10315,Delhi,26334,15311
2020-06-06,0,15.2993,74.124,65,Goa,196,131
2020-06-06,1190,22.2587,71.1924,13003,Gujarat,19094,4901
2020-06-06,24,29.0588,76.0856,2134,Haryana,3597,1439
2020-06-06,5,31.1048,77.1734,189,Himachal Pradesh,393,199
2020-06-06,36,33.7782,76.5762,1086,Jammu and Kashmir,3324,2202
2020-06-06,7,23.6102,85.2799,410,Jharkhand,881,464
2020-06-06,57,15.3173,75.7139,1688,Karnataka,4835,3090
2020-06-06,14,10.8505,76.2711,712,Kerala,1699,973
2020-06-06,1,34.2996,78.2932,48,Ladakh,97,48
2020-06-06,384,22.9734,78.6569,5878,Madhya Pradesh,8996,2734
2020-06-06,2849,19.7515,75.7139,35156,Maharashtra,80229,42224
2020-06-06,0,24.6637,93.9063,41,Manipur,132,91
2020-06-06,1,25.467,91.3662,13,Meghalaya,33,19
2020-06-06,0,23.1645,92.9376,1,Mizoram,22,21
2020-06-06,0,26.1584,94.5624,0,Nagaland,94,94
2020-06-06,8,20.9517,85.0985,1604,Odisha,2608,996
2020-06-06,0,11.9416,79.8083,36,Puducherry,99,63
2020-06-06,48,31.1471,75.3412,2069,Punjab,2461,344
2020-06-06,218,27.0238,74.2179,7359,Rajasthan,10084,2507
2020-06-06,0,,,0,Sikkim,3,3
2020-06-06,232,11.1271,78.6569,15762,Tamil Nadu,28694,12700
2020-06-06,113,18.1124,79.0193,1627,Telengana,3290,1550
2020-06-06,0,23.9408,91.9882,173,Tripura,692,519
2020-06-06,257,26.8467,80.9462,5648,Uttar Pradesh,9733,3828
2020-06-06,11,30.0668,79.0193,344,Uttarakhand,1215,860
2020-06-06,366,22.9868,87.855,2912,West Bengal,7303,4025
2020-06-07,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-06-07,73,15.9129,79.74,2620,Andhra Pradesh,4510,1817
2020-06-07,0,28.218000000000004,94.7278,1,Arunachal Pradesh,47,46
2020-06-07,4,26.2006,92.9376,547,Assam,2397,1846
2020-06-07,30,25.0961,85.3131,2425,Bihar,4915,2460
2020-06-07,5,30.7333,76.7794,273,Chandigarh,309,31
2020-06-07,4,21.2787,81.8661,266,Chhattisgarh,923,653
2020-06-07,0,,,1,Dadar Nagar Haveli,19,18
2020-06-07,761,28.7041,77.1025,10664,Delhi,27654,16229
2020-06-07,0,15.2993,74.124,65,Goa,267,202
2020-06-07,1219,22.2587,71.1924,13316,Gujarat,19592,5057
2020-06-07,24,29.0588,76.0856,2134,Haryana,3952,1794
2020-06-07,5,31.1048,77.1734,194,Himachal Pradesh,400,201
2020-06-07,39,33.7782,76.5762,1126,Jammu and Kashmir,3467,2302
2020-06-07,7,23.6102,85.2799,473,Jharkhand,1000,520
2020-06-07,59,15.3173,75.7139,1968,Karnataka,5213,3186
2020-06-07,15,10.8505,76.2711,762,Kerala,1807,1030
2020-06-07,1,34.2996,78.2932,48,Ladakh,99,50
2020-06-07,399,22.9734,78.6569,6108,Madhya Pradesh,9228,2721
2020-06-07,2969,19.7515,75.7139,37390,Maharashtra,82968,42609
2020-06-07,0,24.6637,93.9063,52,Manipur,157,105
2020-06-07,1,25.467,91.3662,13,Meghalaya,33,19
2020-06-07,0,23.1645,92.9376,1,Mizoram,24,23
2020-06-07,0,26.1584,94.5624,0,Nagaland,107,107
2020-06-07,8,20.9517,85.0985,1716,Odisha,2781,1057
2020-06-07,0,11.9416,79.8083,36,Puducherry,99,63
2020-06-07,50,31.1471,75.3412,2092,Punjab,2515,373
2020-06-07,231,27.0238,74.2179,7501,Rajasthan,10331,2599
2020-06-07,0,,,0,Sikkim,7,7
2020-06-07,251,11.1271,78.6569,16395,Tamil Nadu,30152,13506
2020-06-07,123,18.1124,79.0193,1710,Telengana,3496,1663
2020-06-07,0,23.9408,91.9882,173,Tripura,747,574
2020-06-07,257,26.8467,80.9462,5648,Uttar Pradesh,9733,3828
2020-06-07,11,30.0668,79.0193,423,Uttarakhand,1303,869
2020-06-07,383,22.9868,87.855,3119,West Bengal,7738,4236
2020-06-08,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-06-08,73,15.9129,79.74,2620,Andhra Pradesh,4510,1817
2020-06-08,0,28.218000000000004,94.7278,1,Arunachal Pradesh,47,46
2020-06-08,4,26.2006,92.9376,547,Assam,2397,1846
2020-06-08,30,25.0961,85.3131,2425,Bihar,4915,2460
2020-06-08,5,30.7333,76.7794,273,Chandigarh,309,31
2020-06-08,4,21.2787,81.8661,266,Chhattisgarh,923,653
2020-06-08,0,,,1,Dadar Nagar Haveli,19,18
2020-06-08,761,28.7041,77.1025,10664,Delhi,27654,16229
2020-06-08,0,15.2993,74.124,65,Goa,267,202
2020-06-08,1219,22.2587,71.1924,13316,Gujarat,19592,5057
2020-06-08,24,29.0588,76.0856,2134,Haryana,3952,1794
2020-06-08,5,31.1048,77.1734,194,Himachal Pradesh,400,201
2020-06-08,39,33.7782,76.5762,1126,Jammu and Kashmir,3467,2302
2020-06-08,7,23.6102,85.2799,473,Jharkhand,1000,520
2020-06-08,59,15.3173,75.7139,1968,Karnataka,5213,3186
2020-06-08,15,10.8505,76.2711,762,Kerala,1807,1030
2020-06-08,1,34.2996,78.2932,48,Ladakh,99,50
2020-06-08,399,22.9734,78.6569,6108,Madhya Pradesh,9228,2721
2020-06-08,2969,19.7515,75.7139,37390,Maharashtra,82968,42609
2020-06-08,0,24.6637,93.9063,52,Manipur,157,105
2020-06-08,1,25.467,91.3662,13,Meghalaya,33,19
2020-06-08,0,23.1645,92.9376,1,Mizoram,24,23
2020-06-08,0,26.1584,94.5624,0,Nagaland,107,107
2020-06-08,8,20.9517,85.0985,1716,Odisha,2781,1057
2020-06-08,0,11.9416,79.8083,36,Puducherry,99,63
2020-06-08,50,31.1471,75.3412,2092,Punjab,2515,373
2020-06-08,231,27.0238,74.2179,7501,Rajasthan,10331,2599
2020-06-08,0,,,0,Sikkim,7,7
2020-06-08,251,11.1271,78.6569,16395,Tamil Nadu,30152,13506
2020-06-08,123,18.1124,79.0193,1710,Telengana,3496,1663
2020-06-08,0,23.9408,91.9882,173,Tripura,747,574
2020-06-08,257,26.8467,80.9462,5648,Uttar Pradesh,9733,3828
2020-06-08,11,30.0668,79.0193,423,Uttarakhand,1303,869
2020-06-08,383,22.9868,87.855,3119,West Bengal,7738,4236
2020-06-09,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-06-09,75,15.9129,79.74,2745,Andhra Pradesh,4851,2031
2020-06-09,0,28.218000000000004,94.7278,1,Arunachal Pradesh,51,50
2020-06-09,4,26.2006,92.9376,665,Assam,2776,2107
2020-06-09,31,25.0961,85.3131,2499,Bihar,5202,2672
2020-06-09,5,30.7333,76.7794,273,Chandigarh,317,39
2020-06-09,4,21.2787,81.8661,308,Chhattisgarh,1160,848
2020-06-09,0,,,2,Dadar Nagar Haveli,22,20
2020-06-09,874,28.7041,77.1025,11357,Delhi,29943,17712
2020-06-09,0,15.2993,74.124,67,Goa,330,263
2020-06-09,1280,22.2587,71.1924,13956,Gujarat,20545,5309
2020-06-09,39,29.0588,76.0856,2134,Haryana,4854,2681
2020-06-09,5,31.1048,77.1734,227,Himachal Pradesh,421,189
2020-06-09,45,33.7782,76.5762,1324,Jammu and Kashmir,4285,2916
2020-06-09,7,23.6102,85.2799,519,Jharkhand,1256,730
2020-06-09,64,15.3173,75.7139,2519,Karnataka,5760,3177
2020-06-09,16,10.8505,76.2711,814,Kerala,2005,1175
2020-06-09,1,34.2996,78.2932,52,Ladakh,103,50
2020-06-09,414,22.9734,78.6569,6536,Madhya Pradesh,9638,2688
2020-06-09,3169,19.7515,75.7139,40975,Maharashtra,88528,44384
2020-06-09,0,24.6637,93.9063,58,Manipur,272,214
2020-06-09,1,25.467,91.3662,13,Meghalaya,36,22
2020-06-09,0,23.1645,92.9376,1,Mizoram,42,41
2020-06-09,0,26.1584,94.5624,8,Nagaland,123,115
2020-06-09,9,20.9517,85.0985,1993,Odisha,2994,992
2020-06-09,0,11.9416,79.8083,52,Puducherry,127,75
2020-06-09,53,31.1471,75.3412,2128,Punjab,2663,482
2020-06-09,246,27.0238,74.2179,8004,Rajasthan,10763,2513
2020-06-09,0,,,0,Sikkim,7,7
2020-06-09,286,11.1271,78.6569,17527,Tamil Nadu,33229,15416
2020-06-09,142,18.1124,79.0193,1809,Telengana,3742,1791
2020-06-09,0,23.9408,91.9882,192,Tripura,838,646
2020-06-09,283,26.8467,80.9462,6344,Uttar Pradesh,10947,4320
2020-06-09,13,30.0668,79.0193,714,Uttarakhand,1411,684
2020-06-09,405,22.9868,87.855,3465,West Bengal,8613,4743
2020-06-10,0,11.7401,92.6586,33,Andaman and Nicobar Islands,33,0
2020-06-10,77,15.9129,79.74,2802,Andhra Pradesh,5070,2191
2020-06-10,0,28.218000000000004,94.7278,1,Arunachal Pradesh,57,56
2020-06-10,4,26.2006,92.9376,1085,Assam,2937,1848
2020-06-10,32,25.0961,85.3131,2864,Bihar,5459,2563
2020-06-10,5,30.7333,76.7794,286,Chandigarh,323,32
2020-06-10,6,21.2787,81.8661,386,Chhattisgarh,1240,848
2020-06-10,0,,,2,Dadar Nagar Haveli,22,20
2020-06-10,905,28.7041,77.1025,11861,Delhi,31309,18543
2020-06-10,0,15.2993,74.124,67,Goa,359,292
2020-06-10,1313,22.2587,71.1924,14365,Gujarat,21014,5336
2020-06-10,45,29.0588,76.0856,2134,Haryana,5209,3030
2020-06-10,5,31.1048,77.1734,249,Himachal Pradesh,445,191
2020-06-10,48,33.7782,76.5762,1506,Jammu and Kashmir,4346,2792
2020-06-10,8,23.6102,85.2799,559,Jharkhand,1411,844
2020-06-10,66,15.3173,75.7139,2604,Karnataka,5921,3251
2020-06-10,16,10.8505,76.2711,848,Kerala,2096,1232
2020-06-10,1,34.2996,78.2932,52,Ladakh,108,55
2020-06-10,420,22.9734,78.6569,6729,Madhya Pradesh,9849,2700
2020-06-10,3289,19.7515,75.7139,42638,Maharashtra,90787,44860
2020-06-10,0,24.6637,93.9063,61,Manipur,304,243
2020-06-10,1,25.467,91.3662,13,Meghalaya,43,29
2020-06-10,0,23.1645,92.9376,1,Mizoram,88,87
2020-06-10,0,26.1584,94.5624,10,Nagaland,127,117
2020-06-10,9,20.9517,85.0985,2133,Odisha,3140,998
2020-06-10,0,11.9416,79.8083,52,Puducherry,127,75
2020-06-10,55,31.1471,75.3412,2167,Punjab,2719,497
2020-06-10,255,27.0238,74.2179,8328,Rajasthan,11245,2662
2020-06-10,0,,,0,Sikkim,13,13
2020-06-10,307,11.1271,78.6569,18325,Tamil Nadu,34914,16282
2020-06-10,148,18.1124,79.0193,1809,Telengana,3920,1963
2020-06-10,1,23.9408,91.9882,192,Tripura,864,671
2020-06-10,301,26.8467,80.9462,6669,Uttar Pradesh,11335,4365
2020-06-10,13,30.0668,79.0193,755,Uttarakhand,1537,769
2020-06-10,415,22.9868,87.855,3620,West Bengal,8985,4950
2020-06-11,0,11.7401,92.6586,33,Andaman and Nicobar Islands,34,1
2020-06-11,78,15.9129,79.74,2899,Andhra Pradesh,5269,2292
2020-06-11,0,28.218000000000004,94.7278,2,Arunachal Pradesh,57,55
